field_id,form_id,form_number,field_category,field_name,normalized_name,data_type,field_type,required,validation_rules,language,context,document_source
AUTH_CNTR_a54f56_contractor_signature,CPF-320-PROJECT-DETAILS,320CPF,contractor_authorization,Contractor Name and Signature,contractor_signature,signature,Signature,False,signature_required,en,"Participating Organization company name Install date Contractor Name and Signature By signing below, Contractor certifies that this application and all accompanying documentation is complet",013_HES_FM0320CPF.pdf
CNTR_9fd3de_contractor_after,CPF-320-PROJECT-DETAILS,320CPF,contractor_information,Contractor after,contractor_after,text,Text Input,False,,en,Contractor after: (i) completion and or installation of the energy,013_HES_FM0320CPF.pdf
AUTH_CNTR_a54f56_contractor_signature,CPF-320-PROJECT-DETAILS,320CPF,contractor_authorization,Contractor signature Full name (please print) Date,contractor_signature,signature,Signature,False,signature_required,en,must comply with the Residential Specifications Manual and all other Energy Trust program requirements. Contractor signature Full name (please print) Date,013_HES_FM0320CPF.pdf
AUTH_CNTR_a54f56_contractor_signature,CPF-320-PROJECT-DETAILS,320CPF,contractor_authorization,Contractor signatures,contractor_signature,signature,Signature,False,signature_required,en,• Customer signature • Participating Organization or Contractor signatures • Invoices billing the customer for purchase and installation marked,013_HES_FM0320CPF.pdf
AUTH_CUST_a0f68a_customer_signature,CPF-320-PROJECT-DETAILS,320CPF,customer_authorization,Customer Name and Signature,customer_signature,signature,Signature,False,signature_required,en,upgrades that meet Energy Trust requirements to the Participating Organization or Contractor named below. Energy Trust may deny funding for any energy upgrades that do not meet Energy Trust requir,013_HES_FM0320CPF.pdf
AUTH_CUST_a0f68a_customer_signature,CPF-320-PROJECT-DETAILS,320CPF,customer_authorization,Customer signature Full name (please print and use same name as on invoice) Date,customer_signature,signature,Signature,False,signature_required,en,for all Energy Trust funding that is available for the energy -saving upgrades indicated on this application . Customer signature Full name (please print and use same name as on in,013_HES_FM0320CPF.pdf
TERMS_a267d0_disclaimer_no_liabil,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,DISCLAIMER / NO LIABILITY,disclaimer_no_liability,text,Text Input,False,,en,"DISCLAIMER / NO LIABILITY: Customer understands that,",013_HES_FM0320CPF.pdf
SPEC_e59bef_ecm_yes_no_afue,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,ECM? Yes No AFUE,ecm_yes_no_afue,number,Text Input,False,range:70-100,en,ECM? Yes No AFUE: % Installed Cost: $,013_HES_FM0320CPF.pdf
TERMS_7af98d_elegibilidad,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,ELEGIBILIDAD,elegibilidad,text,Text Input,False,,es,ELEGIBILIDAD: Los fondos están disponibles para los clientes,014_HES_FM0320CPF_ES.pdf
TERMS_bcaf16_eligibility,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,ELIGIBILITY,eligibility,text,Text Input,False,,en,ELIGIBILITY: Funding is available to detached single-family,013_HES_FM0320CPF.pdf
MISC_bea144_energy_information_r,CPF-320-PROJECT-DETAILS,320CPF,other,ENERGY INFORMATION RELEASE,energy_information_release,text,Text Input,False,,en,ENERGY INFORMATION RELEASE : Customer authorizes,013_HES_FM0320CPF.pdf
TERMS_47a07c_exención_de_responsa,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,EXENCIÓN DE RESPONSABILIDAD,exención_de_responsabilidad,text,Text Input,False,,es,EXENCIÓN DE RESPONSABILIDAD: El cliente entiende que,014_HES_FM0320CPF_ES.pdf
UTIL_f56ef6_electric_utility,CPF-320-PROJECT-DETAILS,320CPF,utility_information,Electric utility,electric_utility,text,Text Input,False,,en,Electric utility: PGE Pacific Power Other,013_HES_FM0320CPF.pdf
FIN_8c7bbd_funding_amount,CPF-320-PROJECT-DETAILS,320CPF,financial_information,FUNDING AMOUNT,funding_amount,text,Text Input,False,,en,FUNDING AMOUNT: Funding amount cannot exceed total cost,013_HES_FM0320CPF.pdf
UTIL_353a38_gas_utility,CPF-320-PROJECT-DETAILS,320CPF,utility_information,Gas utility,gas_utility,text,Text Input,False,,en,Gas utility: NW Natural Cascade Natural Gas Avista Other,013_HES_FM0320CPF.pdf
SPEC_59dd35_hspf2,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,HSPF2,hspf2,number,Text Input,False,range:7.0-10.0,en,HSPF2: EER2: SEER2:,013_HES_FM0320CPF.pdf
MISC_a1b866_information_release,CPF-320-PROJECT-DETAILS,320CPF,other,INFORMATION RELEASE,information_release,text,Text Input,False,,en,INFORMATION RELEASE: Customer agrees that Energy Trust,013_HES_FM0320CPF.pdf
MISC_325dd7_instructions_for_sig,CPF-320-PROJECT-DETAILS,320CPF,other,Instructions for Signatures,instructions_for_signatures,signature,Signature,False,signature_required,en,PCEF: ODOE: OHCS: Other: No additional funding Instructions for Signatures Customer Customer is required to sign this form. Participating,013_HES_FM0320CPF.pdf
MISC_21be87_lockout_temperature,CPF-320-PROJECT-DETAILS,320CPF,other,Lockout temperature,lockout_temperature,number,Text Input,False,,en,Lockout temperature: º F Installed Cost $,013_HES_FM0320CPF.pdf
MISC_f0fd1b_monto_de_los_fondos,CPF-320-PROJECT-DETAILS,320CPF,other,MONTO DE LOS FONDOS,monto_de_los_fondos,text,Text Input,False,,es,MONTO DE LOS FONDOS: El monto de los fondos no puede ser,014_HES_FM0320CPF_ES.pdf
SPEC_2f9de8_manufacturer,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,Manufacturer,manufacturer,text,Text Input,False,,en,Manufacturer: Model Number: Serial #:,013_HES_FM0320CPF.pdf
SPEC_def154_model_number,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,Model Name,model_number,text,Text Input,False,,en,Model Name: Model #:,013_HES_FM0320CPF.pdf
CUST_faa7ee_notificación_a_clien,CPF-320-PROJECT-DETAILS,320CPF,customer_information,NOTIFICACIÓN A CLIENTES,notificación_a_clientes,text,Text Input,False,,es,NOTIFICACIÓN A CLIENTES : La organización participante,014_HES_FM0320CPF_ES.pdf
MISC_8bfe73_organización_partici,CPF-320-PROJECT-DETAILS,320CPF,other,Organización participante,organización_participante,text,Text Input,False,,es,Organización participante: Financiación de socios comunitarios,014_HES_FM0320CPF_ES.pdf
MISC_e6faae_organización_partici,CPF-320-PROJECT-DETAILS,320CPF,other,Organización participante después de,organización_participante_después_de,text,Text Input,False,,es,Organización participante después de: (i) completar y/o instalar,014_HES_FM0320CPF_ES.pdf
FIN_64b96f_payment,CPF-320-PROJECT-DETAILS,320CPF,financial_information,PAYMENT,payment,text,Text Input,False,,en,"PAYMENT : Subject to funding availability, funding for eligible",013_HES_FM0320CPF.pdf
MISC_38f0c9_pcef,CPF-320-PROJECT-DETAILS,320CPF,other,PCEF,pcef,text,Text Input,False,,en,PCEF: ODOE: OHCS: Other: No additional funding,013_HES_FM0320CPF.pdf
MISC_243497_participating_organi,CPF-320-PROJECT-DETAILS,320CPF,other,Participating Organization,participating_organization,text,Text Input,False,,en,Participating Organization: Community Partner Funding,013_HES_FM0320CPF.pdf
MISC_b58876_participating_organi,CPF-320-PROJECT-DETAILS,320CPF,other,Participating Organization Name and Signature,participating_organization_name_and_signature,signature,Signature,False,signature_required,en,"Customer signature Full name (please print and use same name as on invoice) Date Participating Organization Name and Signature By signing below, Participating Organization certifies that this",013_HES_FM0320CPF.pdf
MISC_150c10_full_name,CPF-320-PROJECT-DETAILS,320CPF,other,Participating Organization signature Full name (please print) Date,full_name,signature,Signature,False,signature_required,en,"incentives, all work must comply with the Residential Specifications Manual and all other Energy Trust program requirements. Participating Organization signature Full name (pleas",013_HES_FM0320CPF.pdf
MISC_b0e0a4_project_completed_by,CPF-320-PROJECT-DETAILS,320CPF,other,Project Completed by,project_completed_by,text,Text Input,False,,en,Project Completed by : Referral Received from :,013_HES_FM0320CPF.pdf
MISC_6f1648_qty_of_indoor_units,CPF-320-PROJECT-DETAILS,320CPF,other,Qty of indoor units,qty_of_indoor_units,number,Text Input,False,,en,Qty of indoor units: Primary Living Space Room Type:,013_HES_FM0320CPF.pdf
MISC_d8df47_qty_of_outdoor_units,CPF-320-PROJECT-DETAILS,320CPF,other,Qty of outdoor units,qty_of_outdoor_units,number,Text Input,False,,en,Qty of outdoor units: Total capacity (BTUs): HSPF2:,013_HES_FM0320CPF.pdf
TERMS_676f23_responsabilidad_fisc,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,RESPONSABILIDAD FISCAL,responsabilidad_fiscal,text,Text Input,False,,es,RESPONSABILIDAD FISCAL: Energy Trust no es responsable,014_HES_FM0320CPF_ES.pdf
MISC_04f25a_referral_section,CPF-320-PROJECT-DETAILS,320CPF,other,Referral Section,referral_section,percentage,Text Input,False,,en,Referral Section: Indicate project -completing organization and referring organization .,013_HES_FM0320CPF.pdf
SPEC_76b10d_serial_number,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,Serial number,serial_number,text,Text Input,False,,en,Serial number: UEF: Installed cost:,013_HES_FM0320CPF.pdf
TERMS_df5d80_tax_liability,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,TAX LIABILITY,tax_liability,text,Text Input,False,,en,TAX LIABILITY: Energy Trust is not responsible for any tax,013_HES_FM0320CPF.pdf
MISC_ed54a0_value,CPF-320-PROJECT-DETAILS,320CPF,other,Value,value,text,Text Input,False,,en,Value: Attach copies of the NFRC stickers for all windows installed OR,013_HES_FM0320CPF.pdf
MISC_9404a2_work_quality_verific,CPF-320-PROJECT-DETAILS,320CPF,other,WORK QUALITY VERIFICATION,work_quality_verification,text,Text Input,False,,en,"WORK QUALITY VERIFICATION: Prior to any funding payment,",013_HES_FM0320CPF.pdf
MISC_5a09ac_amount,CPF-320-PROJECT-DETAILS,320CPF,other,amount,amount,text,Text Input,False,,en,amount : $,013_HES_FM0320CPF.pdf
MISC_6470b2_available_to_residen,CPF-320-PROJECT-DETAILS,320CPF,other,available to residences serviced by PGE or Pacific Power. Indoor Configuration,available_to_residences_serviced_by_pge_or_pacific,text,Text Input,False,,en,available to residences serviced by PGE or Pacific Power. Indoor Configuration: Eligible systems,001_Program Information sheet_ PI0320CPF.pdf
CUST_7b3b0d_exclusivo_de_energy_,CPF-320-PROJECT-DETAILS,320CPF,customer_information,exclusivo de Energy Trust . CLIENTE,exclusivo_de_energy_trust_cliente,text,Text Input,False,,es,exclusivo de Energy Trust . CLIENTE: La persona que firma este formulario es el cliente. Con,014_HES_FM0320CPF_ES.pdf
MISC_0b5bdb_multifamiliares_solo,CPF-320-PROJECT-DETAILS,320CPF,other,multifamiliares (solo en WA) que son,multifamiliares_solo_en_wa_que_son,text,Text Input,False,,es,multifamiliares (solo en WA) que son: (i) habitantes de Oregón y,014_HES_FM0320CPF_ES.pdf
MISC_351421_proof_of_size,CPF-320-PROJECT-DETAILS,320CPF,other,proof of size,proof_of_size,text,Text Input,False,,en,proof of size: Attach an itemized invoice showing window dimensions and U -,013_HES_FM0320CPF.pdf
MISC_77ed4a_signatures,CPF-320-PROJECT-DETAILS,320CPF,other,signatures,signatures,signature,Signature,False,signature_required,es,•Customer signature •Participating Organization or Contractor signatures •Invoices billing the customer for purchas e and i,014_HES_FM0320CPF_ES.pdf
AUTH_CUST_a0f68a_customer_signature,CPF-320-PROJECT-DETAILS,320CPF,customer_authorization,• Customer signature,customer_signature,signature,Signature,False,signature_required,en,"2 Complete application information, including: • Customer signature • Participating Organization or Contractor signatures",013_HES_FM0320CPF.pdf
AUTH_CUST_a0f68a_customer_signature,CPF-320-PROJECT-DETAILS,320CPF,customer_authorization,•Customer signature,customer_signature,signature,Signature,False,signature_required,es,"ifying residence. 2 Complete application information, including: •Customer signature •Participating Organization or Contractor signatures",014_HES_FM0320CPF_ES.pdf
MISC_26bffa_power_indoor_configu,CPF-320-PROGRAM-INFO,320I,other,Power. Indoor Configuration,power_indoor_configuration,text,Text Input,False,,en,Power. Indoor Configuration: Eligible systems configurations must include a central ducted system,001_Residential Program Incentive guide – PI 320I (PDF).pdf
SPEC_2f9de8_manufacturer,CPF-320I-HP,320I-HP,technical_specifications,setting recommended by unit manufacturer when available. Indoor Configuration,manufacturer,text,Text Input,False,,en,setting recommended by unit manufacturer when available. Indoor Configuration: Eligible,003_PI 320I-HP (PDF).pdf
MISC_dd24d8_authorized_signature,CPF-371-ENERGY-TRUST,371CPF,other,Authorized Signature,authorized_signature,signature,Signature,False,signature_required,en,"suspension or termination. In particular but without limitation, Energy Trust will immediately terminate this Agreement if Participating Organization is found to have falsified paperwork. Participa",005_HES_FM0371CPF.pdf
MISC_32b4df_avista,CPF-371-ENERGY-TRUST,371CPF,other,Avista,avista,boolean,Checkbox,False,,en,☐ Avista,005_HES_FM0371CPF.pdf
MISC_32c114_cascade_natural_gas,CPF-371-ENERGY-TRUST,371CPF,other,Cascade Natural Gas,cascade_natural_gas,boolean,Checkbox,False,,en,☐ Cascade Natural Gas,005_HES_FM0371CPF.pdf
MISC_a4f871_deq,CPF-371-ENERGY-TRUST,371CPF,other,DEQ,deq,boolean,Checkbox,False,,en,Department of Environmental Quality (State or Federal) Grants ☐ DEQ,005_HES_FM0371CPF.pdf
MISC_0d8979_nw_natural,CPF-371-ENERGY-TRUST,371CPF,other,NW Natural,nw_natural,boolean,Checkbox,False,,en,Oregon Low Income Energy Efficiency (OLIEE) ☐ NW Natural,005_HES_FM0371CPF.pdf
MISC_80cd42_date,CPF-371-ENERGY-TRUST,371CPF,other,Name Signature Date,date,signature,Signature,False,signature_required,en,Optional: Participating Organization meets alternative insurance requirements as determin ed by Energy Trust Legal Energy Trust Approval Name Signature Date,005_HES_FM0371CPF.pdf
UTIL_eddae4_other_utility,CPF-371-ENERGY-TRUST,371CPF,utility_information,Other Utility,other_utility,boolean,Checkbox,False,,en,☐ Other Utility,005_HES_FM0371CPF.pdf
MISC_af2d9c_pge,CPF-371-ENERGY-TRUST,371CPF,other,PGE,pge,boolean,Checkbox,False,,en,Energy Conservation Helping Oregonians (ECHO) ☐ PGE ☐ Pacific Power,005_HES_FM0371CPF.pdf
MISC_243497_participating_organi,CPF-371-ENERGY-TRUST,371CPF,other,Participating Organization,participating_organization,text,Text Input,False,,en,Participating Organization : Community Partner Funding,005_HES_FM0371CPF.pdf
MISC_80cd42_date,CPF-371-ENERGY-TRUST,371CPF,other,Signature Date,date,signature,Signature,False,signature_required,en,Authorized representative Signature Date (printed name) Representative’s title Organization name,005_HES_FM0371CPF.pdf
MISC_816287_us_epa,CPF-371-ENERGY-TRUST,371CPF,other,US EPA,us_epa,boolean,Checkbox,False,,en,Environmental Protection Agency Grants ☐ US EPA,005_HES_FM0371CPF.pdf
MISC_92873b_us_hud,CPF-371-ENERGY-TRUST,371CPF,other,US HUD,us_hud,boolean,Checkbox,False,,en,Home Investment Partnerships Program Funding (HOME) ☐ US HUD,005_HES_FM0371CPF.pdf
MISC_579655_usda,CPF-371-ENERGY-TRUST,371CPF,other,USDA,usda,boolean,Checkbox,False,,en,Housing Preservation Grants ☐ USDA,005_HES_FM0371CPF.pdf
MISC_c54b32_usdoe,CPF-371-ENERGY-TRUST,371CPF,other,USDOE,usdoe,boolean,Checkbox,False,,en,Weatherization Assistance Program (WAP) ☐ USDOE,005_HES_FM0371CPF.pdf
MISC_116922_ushhs,CPF-371-ENERGY-TRUST,371CPF,other,USHHS,ushhs,boolean,Checkbox,False,,en,Low Income Home Energy Assistance Program (LIHEAP) ☐ USHHS,005_HES_FM0371CPF.pdf
MISC_46817d_ushud,CPF-371-ENERGY-TRUST,371CPF,other,USHUD,ushud,boolean,Checkbox,False,,en,Community Development Block Grants ☐ USHUD,005_HES_FM0371CPF.pdf
MISC_dd24d8_authorized_signature,CPF-371CPF-A,371CPF-A,other,Authorized Signature,authorized_signature,signature,Signature,False,signature_required,en,"5. All other terms and conditions of the Form 3 71CPF Agreement remain in full force and effect. Authorized Signature By signing below, I represent to Energy Trust that (i) I am duly authorize",006_BEM_FM0371CPF-A.pdf
MISC_80cd42_date,CPF-371CPF-A,371CPF-A,other,Name Signature Date,date,signature,Signature,False,signature_required,en,Organization email Organization phone Energy Trust Approval Name Signature Date,006_BEM_FM0371CPF-A.pdf
MISC_80cd42_date,CPF-371CPF-A,371CPF-A,other,Signature Date,date,signature,Signature,False,signature_required,en,Authorized representative Signature Date (printed name) Representative’s title Organization name,006_BEM_FM0371CPF-A.pdf
EQUIP_ec8ecc_bomba_de_calor_sin_d,CPF-523-C,523-C,equipment_information,Bomba de calor sin ductos,bomba_de_calor_sin_ductos,text,Text Input,False,,es,Bomba de calor sin ductos: para propietarios que califican con base en sus ingresos,020_CPF-Incentive-Grid-Spanish-_INFOGR_0523-Customizable.pdf
MISC_1f0448_ejemplo,CPF-Unknown,Unknown,other,(ejemplo,ejemplo,text,Text Input,False,,en,"(ejemplo: placa de yeso),",006_Manual de Especificaciones 2025 (PDF).pdf
MISC_2860de_example,CPF-Unknown,Unknown,other,(example,example,text,Text Input,False,,en,(example: gypsum board),005_2025 Specifications manual (PDF).pdf
MISC_4ad0ff__300_cpf,CPF-Unknown,Unknown,other,- 300 CPF,_300_cpf,text,Text Input,False,,en,- 300 CPF: Customer Authorization Form :,004_CPF-Overview-Document_For-Contractors.pdf
MISC_4bc45d_1_300_cpf,CPF-Unknown,Unknown,other,1) 300 CPF,1_300_cpf,text,Text Input,False,,en,1) 300 CPF: C ustomer Authorization form,004_CPF-Overview-Document_For-Contractors.pdf
CUST_4a5f05_customer_identificat,CPF-Unknown,Unknown,customer_information,1. Customer Identification,customer_identification,text,Text Input,False,,en,1. Customer Identification: The CP will identify the participant and coordinate the install,004_CPF-Overview-Document_For-Contractors.pdf
FIN_927551_nocost_eligibility,CPF-Unknown,Unknown,financial_information,1. No-Cost Eligibility,nocost_eligibility,text,Text Input,False,,en,1. No-Cost Eligibility : Customers should be asked to complete the Heat Pump Questionnaire,009_No-Cost-Heat-Pump-Reference-Guide.pdf
EQUIP_6fe75c_5_hours_step_2,CPF-Unknown,Unknown,equipment_information,1.5 hours ☐ Step 2,5_hours_step_2,text,Text Input,False,,en,1.5 hours ☐ Step 2: Formal Outreach Meeting,008_CPF_Onboarding_Checklist.pdf
EQUIP_aee550_5_hours_step_3,CPF-Unknown,Unknown,equipment_information,1.5 hours ☐ Step 3,5_hours_step_3,text,Text Input,False,,en,1.5 hours ☐ Step 3: Home Energy Assessment (HEA),008_CPF_Onboarding_Checklist.pdf
MISC_3598a9_14appendix_a,CPF-Unknown,Unknown,other,14APPENDIX A,14appendix_a,text,Text Input,False,,en,14APPENDIX A: CORRECTIVE ACTIONS DEFINED,007_2025 Quality Management Policy (PDF).pdf
MISC_9104f4_14part_1,CPF-Unknown,Unknown,other,14PART 1,14part_1,text,Text Input,False,,en,14PART 1: WEATHERIZATION,005_2025 Specifications manual (PDF).pdf
MISC_7adff0_14parte_1,CPF-Unknown,Unknown,other,14PARTE 1,14parte_1,text,Text Input,False,,en,14PARTE 1: MEJORAS DE EFICIENCIA,006_Manual de Especificaciones 2025 (PDF).pdf
CUST_66314f_15customer_and_cp_si,CPF-Unknown,Unknown,customer_information,15•Customer and CP signatures are required,15customer_and_cp_signatures_are_required,signature,Signature,True,required|signature_required,en,300 CPF: Page 2 Instructions 15•Customer and CP signatures are required for the initial home energy assessment. •A contractor only needs to sign if they are receiving Energy Trust incentives direct,007_CPF-Onboarding-PPT.pdf
MISC_020d0f_16at_12passive_attic,CPF-Unknown,Unknown,other,16AT 1.2—Passive Attic Ventilation,16at_12passive_attic_ventilation,text,Text Input,False,,en,16AT 1.2—Passive Attic Ventilation: Sizing and Distribution,005_2025 Specifications manual (PDF).pdf
MISC_9019a1_16at_12ventilación_p,CPF-Unknown,Unknown,other,16AT 1.2—Ventilación Pasiva del Ático,16at_12ventilación_pasiva_del_ático,text,Text Input,False,,en,16AT 1.2—Ventilación Pasiva del Ático: Tamaño y Distribución,006_Manual de Especificaciones 2025 (PDF).pdf
EQUIP_4e0cb6_blue_rows,CPF-Unknown,Unknown,equipment_information,2. Blue Rows,blue_rows,text,Text Input,False,,en,2. Blue Rows: These are actions to be completed by the organization.,008_CPF_Onboarding_Checklist.pdf
EQUIP_0e5a6e_project_bid,CPF-Unknown,Unknown,equipment_information,2. Project Bid,project_bid,text,Text Input,False,,en,2. Project Bid : The CP will coordi nate a site -visit from a referred contractor to provide a,004_CPF-Overview-Document_For-Contractors.pdf
EQUIP_502209_23ataislamiento_de_á,CPF-Unknown,Unknown,equipment_information,23AT—AISLAMIENTO DE ÁTICO,23ataislamiento_de_ático,text,Text Input,False,,es,23AT—AISLAMIENTO DE ÁTICO: INSTALACIÓN,006_Manual de Especificaciones 2025 (PDF).pdf
EQUIP_6a89b9_23atattic_insulation,CPF-Unknown,Unknown,equipment_information,23AT—ATTIC INSULATION,23atattic_insulation,text,Text Input,False,,en,23AT—ATTIC INSULATION: INSTALLATION,005_2025 Specifications manual (PDF).pdf
MISC_b02b46_27mamanufactured_hom,CPF-Unknown,Unknown,other,27MA—MANUFACTURED HOMES,27mamanufactured_homes,text,Text Input,False,,en,27MA—MANUFACTURED HOMES: GENERAL,005_2025 Specifications manual (PDF).pdf
EQUIP_5ebf21_project_installation,CPF-Unknown,Unknown,equipment_information,3. Project Installation,project_installation,text,Text Input,False,,en,3. Project Installation: The r eferred contractor will complete the work and ensure,004_CPF-Overview-Document_For-Contractors.pdf
EQUIP_86899a_36ununderfloor_insul,CPF-Unknown,Unknown,equipment_information,36UN—UNDERFLOOR INSULATION,36ununderfloor_insulation,text,Text Input,False,,en,36UN—UNDERFLOOR INSULATION: OVERVIEW,005_2025 Specifications manual (PDF).pdf
EQUIP_bcdab2_37unaislamiento_del_,CPF-Unknown,Unknown,equipment_information,37UN—AISLAMIENTO DEL SUELO,37unaislamiento_del_suelo,text,Text Input,False,,es,37UN—AISLAMIENTO DEL SUELO: VISIÓN GENERAL,006_Manual de Especificaciones 2025 (PDF).pdf
FIN_fcd4f8_incentive_process,CPF-Unknown,Unknown,financial_information,4. Incentive Process,incentive_process,text,Text Input,False,,en,"4. Incentive Process: To simpl ify and encourage customer participation , either the CP or",004_CPF-Overview-Document_For-Contractors.pdf
EQUIP_9f4a8a_project_documentatio,CPF-Unknown,Unknown,equipment_information,5. Project Documentation,project_documentation,text,Text Input,False,,en,5. Project Documentation: CP or sub- contractor submits three documents for each,004_CPF-Overview-Document_For-Contractors.pdf
MISC_de901d_56part_2,CPF-Unknown,Unknown,other,56PART 2,56part_2,text,Text Input,False,,en,56PART 2: MECHANICAL SYSTEMS,005_2025 Specifications manual (PDF).pdf
MISC_40a648_58parte_2,CPF-Unknown,Unknown,other,58PARTE 2,58parte_2,text,Text Input,False,,en,58PARTE 2: SISTEMAS MECÁNICOS,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_184ccb_60illustration_dp_11,CPF-Unknown,Unknown,other,60ILLUSTRATION DP 1.1A,60illustration_dp_11a,text,Text Input,False,,en,60ILLUSTRATION DP 1.1A: DHP-APPROVED LOCATION EXAMPLE AND MANUFACTURER,005_2025 Specifications manual (PDF).pdf
MISC_dbd0a9_62ilustración_dp_11a,CPF-Unknown,Unknown,other,62ILUSTRACIÓN DP 1.1A,62ilustración_dp_11a,text,Text Input,False,,en,62ILUSTRACIÓN DP 1.1A: UBICACIÓN APROBADA PARA BOMBA DE CALEFACCIÓN SIN DUCTOS,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_887632_74appendix_a,CPF-Unknown,Unknown,other,74APPENDIX A,74appendix_a,text,Text Input,False,,en,74APPENDIX A: WEIGHTED ATTIC R-VALUE TABLES,005_2025 Specifications manual (PDF).pdf
MISC_3f94c6_76apéndice_a,CPF-Unknown,Unknown,other,76APÉNDICE A,76apéndice_a,text,Text Input,False,,en,76APÉNDICE A: TABLAS DE PROMEDIO DE VALOR-R DEL ÁTICO,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_484046_78appendix_b,CPF-Unknown,Unknown,other,78APPENDIX B,78appendix_b,text,Text Input,False,,en,78APPENDIX B: QUICK REFERENCE GUIDE,005_2025 Specifications manual (PDF).pdf
MISC_49ad85_80appendix_c,CPF-Unknown,Unknown,other,80APPENDIX C,80appendix_c,text,Text Input,False,,en,80APPENDIX C: GLOSSARY,005_2025 Specifications manual (PDF).pdf
MISC_8695c3_80apéndice_b,CPF-Unknown,Unknown,other,80APÉNDICE B,80apéndice_b,text,Text Input,False,,en,80APÉNDICE B: GUÍA DE REFERENCIA RÁPIDA,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_16441c_82apéndice_c,CPF-Unknown,Unknown,other,82APÉNDICE C,82apéndice_c,text,Text Input,False,,en,82APÉNDICE C: GLOSARIO,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_15b12b_84appendix_d,CPF-Unknown,Unknown,other,84APPENDIX D,84appendix_d,text,Text Input,False,,en,84APPENDIX D: BEST PRACTICE GUIDELINES,005_2025 Specifications manual (PDF).pdf
MISC_36cdbb_87apéndice_d,CPF-Unknown,Unknown,other,87APÉNDICE D,87apéndice_d,text,Text Input,False,,en,87APÉNDICE D: DIRECTRICES DE MEJORES PRÁCTICAS,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_d36a04_90regla_general,CPF-Unknown,Unknown,other,90Regla general,90regla_general,text,Text Input,False,,en,90Regla general: la mitad del tamaño de la abertura = NFA,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_34ea8b_91mejores_prácticas,CPF-Unknown,Unknown,other,91MEJORES PRÁCTICAS,91mejores_prácticas,text,Text Input,False,,en,91MEJORES PRÁCTICAS: HORNOS DE CALEFACCIÓN DE GAS,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_a83d65_apéndice_a,CPF-Unknown,Unknown,other,APÉNDICE A,apéndice_a,text,Text Input,False,,en,APÉNDICE A: TABLAS DE PROMEDIO DE VALOR-R DEL ÁTICO .................................. 76,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_ce6658_apéndice_d,CPF-Unknown,Unknown,other,APÉNDICE D,apéndice_d,text,Text Input,False,,en,APÉNDICE D: DIRECTRICES DE MEJORES PRÁCTICAS ............................................... 87,006_Manual de Especificaciones 2025 (PDF).pdf
EQUIP_6fce02_atattic_insulation,CPF-Unknown,Unknown,equipment_information,AT—ATTIC INSULATION,atattic_insulation,text,Text Input,False,,en,AT—ATTIC INSULATION: OVERVIEW,005_2025 Specifications manual (PDF).pdf
MISC_4265ca_best_practice,CPF-Unknown,Unknown,other,BEST PRACTICE,best_practice,text,Text Input,False,,en,BEST PRACTICE: AIR SEALING,005_2025 Specifications manual (PDF).pdf
MISC_4ac84e_bpi_building_science,CPF-Unknown,Unknown,other,BPI Building Science Principles Certification,bpi_building_science_principles_certification,boolean,Checkbox,False,,en,☐ BPI Building Science Principles Certification,008_CPF_Onboarding_Checklist.pdf
MISC_a6b1c1_band_joist,CPF-Unknown,Unknown,other,Band joist,band_joist,text,Text Input,False,,en,Band joist: ¨ Between floors ¨ Penetrations,005_2025 Specifications manual (PDF).pdf
MISC_4ec201_cpf_onboarding_prese,CPF-Unknown,Unknown,other,CPF Onboarding Presentation,cpf_onboarding_presentation,boolean,Checkbox,False,,en,☐ CPF Onboarding Presentation,008_CPF_Onboarding_Checklist.pdf
MISC_cb0b49_cpf_overview_documen,CPF-Unknown,Unknown,other,CPF Overview Document,cpf_overview_document,boolean,Checkbox,False,,en,collaboration opportunities ☐ CPF Overview Document,008_CPF_Onboarding_Checklist.pdf
CNTR_d7885f_cpf_overview_documen,CPF-Unknown,Unknown,contractor_information,CPF Overview Document (for contractors),cpf_overview_document_for_contractors,boolean,Checkbox,False,,en,energy upgrades and requesting incentives ☐ CPF Overview Document (for contractors),008_CPF_Onboarding_Checklist.pdf
